2024-10-27 11:05:22 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 1ada9580-1bee-404b-b308-18b28cb9bf2a_config-0
2024-10-27 11:08:05 |INFO  |Thread-9 |ZipkinAutoConfiguration.java:143 |org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinAutoConfiguration |Flushing remaining spans on shutdown
2024-10-27 11:08:05 |INFO  |Thread-9 |ZipkinAutoConfiguration.java:143 |org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinAutoConfiguration |Flushing remaining spans on shutdown
2024-10-27 11:08:05 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[8.138.31.44:9876] result: true
2024-10-27 11:08:05 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[8.138.31.44:10911] result: true
2024-10-27 11:08:05 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[8.138.31.44:9876] result: true
2024-10-27 11:08:05 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[8.138.31.44:10911] result: true
2024-10-27 11:08:05 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[8.138.31.44:9876] result: true
2024-10-27 11:08:05 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[8.138.31.44:10911] result: true
2024-10-27 11:08:05 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[8.138.31.44:10911] result: true
2024-10-27 11:08:05 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[8.138.31.44:9876] result: true
2024-10-27 11:08:05 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[8.138.31.44:9876] result: true
2024-10-27 11:08:05 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[8.138.31.44:10911] result: true
2024-10-27 11:08:05 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:94 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2024-10-27 11:08:05 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:94 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:94 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:114 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:114 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:114 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |DefaultRocketMQListenerContainer.java:263 |org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer |container destroyed, DefaultRocketMQListenerContainer{consumerGroup='video-encode-group', nameServer='8.138.31.44:9876', topic='video-encode', consumeMode=ORDERLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING}
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |DefaultRocketMQListenerContainer.java:263 |org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer |container destroyed, DefaultRocketMQListenerContainer{consumerGroup='dynamic-group', nameServer='8.138.31.44:9876', topic='dynamic', consumeMode=CONCURRENTLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING}
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |DefaultRocketMQListenerContainer.java:263 |org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer |container destroyed, DefaultRocketMQListenerContainer{consumerGroup='like-group', nameServer='8.138.31.44:9876', topic='like', consumeMode=ORDERLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING}
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |DefaultRocketMQListenerContainer.java:263 |org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer |container destroyed, DefaultRocketMQListenerContainer{consumerGroup='comment-group', nameServer='8.138.31.44:9876', topic='comment', consumeMode=CONCURRENTLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING}
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |DefaultRocketMQListenerContainer.java:263 |org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer |container destroyed, DefaultRocketMQListenerContainer{consumerGroup='mysql-es-group', nameServer='8.138.31.44:9876', topic='mysqlToEs', consumeMode=CONCURRENTLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING}
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:94 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:114 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |RpcClient.java:454 |com.alibaba.nacos.common.remote.client |Shutdown rpc client, set status to shutdown
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |RpcClient.java:454 |com.alibaba.nacos.common.remote.client |Shutdown rpc client, set status to shutdown
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |RpcClient.java:456 |com.alibaba.nacos.common.remote.client |Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@1bbb1423[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |RpcClient.java:456 |com.alibaba.nacos.common.remote.client |Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@2559f94a[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |RpcClient.java:454 |com.alibaba.nacos.common.remote.client |Shutdown rpc client, set status to shutdown
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |RpcClient.java:591 |com.alibaba.nacos.common.remote.client |Close current connection 1729998336450_221.4.34.30_39536
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |RpcClient.java:591 |com.alibaba.nacos.common.remote.client |Close current connection 1729998340786_221.4.34.30_50961
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |RpcClient.java:456 |com.alibaba.nacos.common.remote.client |Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@5133db83[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |RpcClient.java:591 |com.alibaba.nacos.common.remote.client |Close current connection 1729998347696_221.4.34.30_3356
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |GrpcClient.java:85 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@2f593b44[Running, pool size = 4, active threads = 0, queued tasks = 0, completed tasks = 39]
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |GrpcClient.java:85 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@5b9788c0[Running, pool size = 4, active threads = 0, queued tasks = 0, completed tasks = 38]
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |GrpcClient.java:85 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@13c5eb6[Running, pool size = 4, active threads = 0, queued tasks = 0, completed tasks = 39]
2024-10-27 11:08:06 |INFO  |Thread-14 |EmbedServer.java:91 |com.xxl.job.core.server.EmbedServer |>>>>>>>>>>> xxl-job remoting server stop.
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |DruidDataSource.java:2063 |com.alibaba.druid.pool.DruidDataSource |{dataSource-0} closing ...
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |DruidDataSource.java:2063 |com.alibaba.druid.pool.DruidDataSource |{dataSource-0} closing ...
2024-10-27 11:08:06 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:90 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry-remove fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.137.140:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-27 11:08:06 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:105 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job, executor registry thread destroy.
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |EmbedServer.java:117 |com.xxl.job.core.server.EmbedServer |>>>>>>>>>>> xxl-job remoting server destroy success.
2024-10-27 11:08:06 |INFO  |xxl-job, executor TriggerCallbackThread |TriggerCallbackThread.java:98 |com.xxl.job.core.thread.TriggerCallbackThread |>>>>>>>>>>> xxl-job, executor callback thread destroy.
2024-10-27 11:08:06 |INFO  |Thread-13 |TriggerCallbackThread.java:128 |com.xxl.job.core.thread.TriggerCallbackThread |>>>>>>>>>>> xxl-job, executor retry callback thread destroy.
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |DruidDataSource.java:2063 |com.alibaba.druid.pool.DruidDataSource |{dataSource-0} closing ...
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |RpcClient.java:454 |com.alibaba.nacos.common.remote.client |Shutdown rpc client, set status to shutdown
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |RpcClient.java:456 |com.alibaba.nacos.common.remote.client |Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@585f57f4[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |RpcClient.java:591 |com.alibaba.nacos.common.remote.client |Close current connection 1729998351312_221.4.34.30_31608
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |GrpcClient.java:85 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@39394594[Running, pool size = 4, active threads = 0, queued tasks = 0, completed tasks = 38]
2024-10-27 11:08:06 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[8.138.31.44:9876] result: true
2024-10-27 11:08:06 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[8.138.31.44:10911] result: true
2024-10-27 11:08:06 |INFO  |SpringApplicationShutdownHook |DruidDataSource.java:2063 |com.alibaba.druid.pool.DruidDataSource |{dataSource-0} closing ...
2024-10-27 11:18:15 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of c2c50d9e-3fbb-45be-a5ae-417fc4cd4995_config-0
2024-10-27 11:18:15 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 16 ms to scan 1 urls, producing 3 keys and 6 values 
2024-10-27 11:18:15 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 6 ms to scan 1 urls, producing 4 keys and 9 values 
2024-10-27 11:18:15 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 4 ms to scan 1 urls, producing 3 keys and 10 values 
2024-10-27 11:18:15 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 4 ms to scan 1 urls, producing 1 keys and 5 values 
2024-10-27 11:18:15 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 4 ms to scan 1 urls, producing 1 keys and 7 values 
2024-10-27 11:18:15 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 4 ms to scan 1 urls, producing 2 keys and 8 values 
2024-10-27 11:18:15 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[c2c50d9e-3fbb-45be-a5ae-417fc4cd4995_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
2024-10-27 11:18:15 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[c2c50d9e-3fbb-45be-a5ae-417fc4cd4995_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$447/0x000000080038f840
2024-10-27 11:18:15 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[c2c50d9e-3fbb-45be-a5ae-417fc4cd4995_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$448/0x000000080038fc40
2024-10-27 11:18:15 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[c2c50d9e-3fbb-45be-a5ae-417fc4cd4995_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
2024-10-27 11:18:15 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[c2c50d9e-3fbb-45be-a5ae-417fc4cd4995_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
2024-10-27 11:18:15 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[c2c50d9e-3fbb-45be-a5ae-417fc4cd4995_config-0] Try to connect to server on start up, server: {serverIp = '8.138.31.44', server main port = 8848}
2024-10-27 11:18:16 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[c2c50d9e-3fbb-45be-a5ae-417fc4cd4995_config-0] Success to connect to server [8.138.31.44:8848] on start up, connectionId = 1729999100568_221.4.34.30_29529
2024-10-27 11:18:16 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[c2c50d9e-3fbb-45be-a5ae-417fc4cd4995_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-10-27 11:18:16 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[c2c50d9e-3fbb-45be-a5ae-417fc4cd4995_config-0] Notify connected event to listeners.
2024-10-27 11:18:16 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[c2c50d9e-3fbb-45be-a5ae-417fc4cd4995_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$462/0x00000008003f7040
2024-10-27 11:18:16 |INFO  |main |PropertySourceBootstrapConfiguration.java:109 |org.springframework.cloud.bootstrap.config.PropertySourceBootstrapConfiguration |Located property source: [BootstrapPropertySource {name='bootstrapProperties-video-service-dev.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-video-service.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-video-service,DEFAULT_GROUP'}]
2024-10-27 11:18:16 |INFO  |main |SpringApplication.java:637 |com.bilibili.video.VideoApplication |The following 1 profile is active: "dev"
2024-10-27 11:19:30 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of b965fafc-13ed-4695-9182-78372da26ae7_config-0
2024-10-27 11:19:30 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 18 ms to scan 1 urls, producing 3 keys and 6 values 
2024-10-27 11:19:30 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 6 ms to scan 1 urls, producing 4 keys and 9 values 
2024-10-27 11:19:30 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 4 ms to scan 1 urls, producing 3 keys and 10 values 
2024-10-27 11:19:30 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 4 ms to scan 1 urls, producing 1 keys and 5 values 
2024-10-27 11:19:30 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 4 ms to scan 1 urls, producing 1 keys and 7 values 
2024-10-27 11:19:30 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 4 ms to scan 1 urls, producing 2 keys and 8 values 
2024-10-27 11:19:30 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[b965fafc-13ed-4695-9182-78372da26ae7_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
2024-10-27 11:19:30 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[b965fafc-13ed-4695-9182-78372da26ae7_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$446/0x0000000800389c40
2024-10-27 11:19:30 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[b965fafc-13ed-4695-9182-78372da26ae7_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$447/0x000000080038f840
2024-10-27 11:19:30 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[b965fafc-13ed-4695-9182-78372da26ae7_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
2024-10-27 11:19:30 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[b965fafc-13ed-4695-9182-78372da26ae7_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
2024-10-27 11:19:30 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[b965fafc-13ed-4695-9182-78372da26ae7_config-0] Try to connect to server on start up, server: {serverIp = '8.138.31.44', server main port = 8848}
2024-10-27 11:19:31 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[b965fafc-13ed-4695-9182-78372da26ae7_config-0] Success to connect to server [8.138.31.44:8848] on start up, connectionId = 1729999175460_221.4.34.30_49924
2024-10-27 11:19:31 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[b965fafc-13ed-4695-9182-78372da26ae7_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-10-27 11:19:31 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[b965fafc-13ed-4695-9182-78372da26ae7_config-0] Notify connected event to listeners.
2024-10-27 11:19:31 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[b965fafc-13ed-4695-9182-78372da26ae7_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$461/0x000000080038b840
2024-10-27 11:19:31 |INFO  |main |PropertySourceBootstrapConfiguration.java:109 |org.springframework.cloud.bootstrap.config.PropertySourceBootstrapConfiguration |Located property source: [BootstrapPropertySource {name='bootstrapProperties-video-service-dev.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-video-service.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-video-service,DEFAULT_GROUP'}]
2024-10-27 11:19:31 |INFO  |main |SpringApplication.java:637 |com.bilibili.video.VideoApplication |The following 1 profile is active: "dev"
2024-10-27 11:20:21 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 209092d5-d4fa-4c74-8076-71445d071f48_config-0
2024-10-27 11:20:22 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 18 ms to scan 1 urls, producing 3 keys and 6 values 
2024-10-27 11:20:22 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 7 ms to scan 1 urls, producing 4 keys and 9 values 
2024-10-27 11:20:22 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 5 ms to scan 1 urls, producing 3 keys and 10 values 
2024-10-27 11:20:22 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 4 ms to scan 1 urls, producing 1 keys and 5 values 
2024-10-27 11:20:22 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 4 ms to scan 1 urls, producing 1 keys and 7 values 
2024-10-27 11:20:22 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 4 ms to scan 1 urls, producing 2 keys and 8 values 
2024-10-27 11:20:22 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[209092d5-d4fa-4c74-8076-71445d071f48_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
2024-10-27 11:20:22 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[209092d5-d4fa-4c74-8076-71445d071f48_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$446/0x000000080038fc40
2024-10-27 11:20:22 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[209092d5-d4fa-4c74-8076-71445d071f48_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$447/0x000000080038f040
2024-10-27 11:20:22 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[209092d5-d4fa-4c74-8076-71445d071f48_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
2024-10-27 11:20:22 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[209092d5-d4fa-4c74-8076-71445d071f48_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
2024-10-27 11:20:22 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[209092d5-d4fa-4c74-8076-71445d071f48_config-0] Try to connect to server on start up, server: {serverIp = '8.138.31.44', server main port = 8848}
2024-10-27 11:20:23 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[209092d5-d4fa-4c74-8076-71445d071f48_config-0] Success to connect to server [8.138.31.44:8848] on start up, connectionId = 1729999227305_221.4.34.30_23099
2024-10-27 11:20:23 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[209092d5-d4fa-4c74-8076-71445d071f48_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-10-27 11:20:23 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[209092d5-d4fa-4c74-8076-71445d071f48_config-0] Notify connected event to listeners.
2024-10-27 11:20:23 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[209092d5-d4fa-4c74-8076-71445d071f48_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$461/0x000000080038b040
2024-10-27 11:20:23 |INFO  |main |PropertySourceBootstrapConfiguration.java:109 |org.springframework.cloud.bootstrap.config.PropertySourceBootstrapConfiguration |Located property source: [BootstrapPropertySource {name='bootstrapProperties-video-service-dev.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-video-service.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-video-service,DEFAULT_GROUP'}]
2024-10-27 11:20:23 |INFO  |main |SpringApplication.java:637 |com.bilibili.video.VideoApplication |The following 1 profile is active: "dev"
2024-10-27 11:25:22 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 3155161f-d450-45c3-92aa-4312bce40b23_config-0
2024-10-27 11:25:22 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 16 ms to scan 1 urls, producing 3 keys and 6 values 
2024-10-27 11:25:22 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 5 ms to scan 1 urls, producing 4 keys and 9 values 
2024-10-27 11:25:22 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 4 ms to scan 1 urls, producing 3 keys and 10 values 
2024-10-27 11:25:22 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 5 ms to scan 1 urls, producing 1 keys and 5 values 
2024-10-27 11:25:22 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 4 ms to scan 1 urls, producing 1 keys and 7 values 
2024-10-27 11:25:22 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 4 ms to scan 1 urls, producing 2 keys and 8 values 
2024-10-27 11:25:22 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[3155161f-d450-45c3-92aa-4312bce40b23_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
2024-10-27 11:25:22 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[3155161f-d450-45c3-92aa-4312bce40b23_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$446/0x000000080038fc40
2024-10-27 11:25:22 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[3155161f-d450-45c3-92aa-4312bce40b23_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$447/0x000000080038f040
2024-10-27 11:25:22 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[3155161f-d450-45c3-92aa-4312bce40b23_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
2024-10-27 11:25:22 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[3155161f-d450-45c3-92aa-4312bce40b23_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
2024-10-27 11:25:22 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[3155161f-d450-45c3-92aa-4312bce40b23_config-0] Try to connect to server on start up, server: {serverIp = '8.138.31.44', server main port = 8848}
2024-10-27 11:25:23 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[3155161f-d450-45c3-92aa-4312bce40b23_config-0] Success to connect to server [8.138.31.44:8848] on start up, connectionId = 1729999527899_221.4.34.30_31194
2024-10-27 11:25:23 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[3155161f-d450-45c3-92aa-4312bce40b23_config-0] Notify connected event to listeners.
