2024-10-22 19:58:04 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of f38c32ce-7627-4a47-8024-adbb368df3a8_config-0
2024-10-22 20:47:19 |INFO  |main |PostProcessorRegistrationDelegate.java:376 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-22 20:47:19 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 8085 (http)
2024-10-22 20:47:19 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-8085"]
2024-10-22 20:47:19 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2024-10-22 20:47:19 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.75]
2024-10-22 20:47:19 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-10-22 20:47:19 |INFO  |main |ServletWebServerApplicationContext.java:292 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 782 ms
2024-10-22 20:47:19 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[c18ec17c-0f54-478c-85e0-241348fa5c7a_config-0] Fail to connect server, after trying 5 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
2024-10-22 20:47:20 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[c18ec17c-0f54-478c-85e0-241348fa5c7a_config-0] Fail to connect server, after trying 6 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
2024-10-22 20:47:20 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Stopping service [Tomcat]
2024-10-22 20:47:20 |INFO  |main |ConditionEvaluationReportLoggingListener.java:136 |org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportLoggingListener |

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2024-10-22 20:47:20 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[c18ec17c-0f54-478c-85e0-241348fa5c7a_config-0] Fail to connect server, after trying 7 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
2024-10-22 20:47:29 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:47:59 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:48:29 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:48:59 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:49:29 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:49:59 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:50:29 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:50:59 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:51:29 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:51:59 |INFO  |xxl-job, executor ExecutorRegistryThread |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-10-22 20:51:59 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:52:29 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:52:59 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:53:03 |INFO  |background-preinit |Version.java:21 |org.hibernate.validator.internal.util.Version |HV000001: Hibernate Validator 6.2.5.Final
2024-10-22 20:53:04 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 2e144649-6c0b-49aa-a99f-a64c873c851f_config-0
2024-10-22 20:53:04 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 15 ms to scan 1 urls, producing 3 keys and 6 values 
2024-10-22 20:53:04 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 6 ms to scan 1 urls, producing 4 keys and 9 values 
2024-10-22 20:53:04 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 5 ms to scan 1 urls, producing 3 keys and 10 values 
2024-10-22 20:53:04 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 6 ms to scan 1 urls, producing 1 keys and 5 values 
2024-10-22 20:53:04 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 10 ms to scan 1 urls, producing 1 keys and 7 values 
2024-10-22 20:53:04 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 5 ms to scan 1 urls, producing 2 keys and 8 values 
2024-10-22 20:53:04 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2e144649-6c0b-49aa-a99f-a64c873c851f_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
2024-10-22 20:53:04 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2e144649-6c0b-49aa-a99f-a64c873c851f_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$453/0x00000008003f7040
2024-10-22 20:53:04 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2e144649-6c0b-49aa-a99f-a64c873c851f_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$454/0x00000008003f7440
2024-10-22 20:53:04 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2e144649-6c0b-49aa-a99f-a64c873c851f_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
2024-10-22 20:53:04 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2e144649-6c0b-49aa-a99f-a64c873c851f_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
2024-10-22 20:53:04 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2e144649-6c0b-49aa-a99f-a64c873c851f_config-0] Try to connect to server on start up, server: {serverIp = '3.138.31.44', server main port = 8848}
2024-10-22 20:53:08 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2e144649-6c0b-49aa-a99f-a64c873c851f_config-0] Try to connect to server on start up, server: {serverIp = '3.138.31.44', server main port = 8848}
2024-10-22 20:53:11 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2e144649-6c0b-49aa-a99f-a64c873c851f_config-0] Try to connect to server on start up, server: {serverIp = '3.138.31.44', server main port = 8848}
2024-10-22 20:53:14 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2e144649-6c0b-49aa-a99f-a64c873c851f_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-10-22 20:53:14 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2e144649-6c0b-49aa-a99f-a64c873c851f_config-0] Try to reconnect to a new server, server is  not appointed, will choose a random server.
2024-10-22 20:53:14 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2e144649-6c0b-49aa-a99f-a64c873c851f_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$468/0x0000000800423040
2024-10-22 20:53:15 |INFO  |main |PropertySourceBootstrapConfiguration.java:109 |org.springframework.cloud.bootstrap.config.PropertySourceBootstrapConfiguration |Located property source: [BootstrapPropertySource {name='bootstrapProperties-gateway.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-gateway,DEFAULT_GROUP'}]
2024-10-22 20:53:15 |INFO  |main |SpringApplication.java:631 |com.bilibili.gateway.MyGatewayApplication |No active profile set, falling back to 1 default profile: "default"
2024-10-22 20:53:15 |INFO  |main |RepositoryConfigurationDelegate.java:262 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Multiple Spring Data modules found, entering strict repository configuration mode
2024-10-22 20:53:15 |INFO  |main |RepositoryConfigurationDelegate.java:132 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-10-22 20:53:15 |INFO  |main |RepositoryConfigurationDelegate.java:201 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Finished Spring Data repository scanning in 3 ms. Found 0 Redis repository interfaces.
2024-10-22 20:53:15 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=05f7cfb5-c6c7-3fed-8eea-53a480458312
2024-10-22 20:53:15 |INFO  |main |PostProcessorRegistrationDelegate.java:376 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-22 20:53:15 |INFO  |main |PostProcessorRegistrationDelegate.java:376 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-22 20:53:15 |INFO  |main |PostProcessorRegistrationDelegate.java:376 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-22 20:53:15 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 8085 (http)
2024-10-22 20:53:15 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-8085"]
2024-10-22 20:53:15 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2024-10-22 20:53:15 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.75]
2024-10-22 20:53:16 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-10-22 20:53:16 |INFO  |main |ServletWebServerApplicationContext.java:292 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 737 ms
2024-10-22 20:53:16 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Stopping service [Tomcat]
2024-10-22 20:53:16 |INFO  |main |ConditionEvaluationReportLoggingListener.java:136 |org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportLoggingListener |

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2024-10-22 20:53:29 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:53:59 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:54:29 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:54:36 |INFO  |background-preinit |Version.java:21 |org.hibernate.validator.internal.util.Version |HV000001: Hibernate Validator 6.2.5.Final
2024-10-22 20:54:37 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 76d5d831-9374-4422-a521-79e5c7d9a9c3_config-0
2024-10-22 20:54:37 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 15 ms to scan 1 urls, producing 3 keys and 6 values 
2024-10-22 20:54:37 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 6 ms to scan 1 urls, producing 4 keys and 9 values 
2024-10-22 20:54:37 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 5 ms to scan 1 urls, producing 3 keys and 10 values 
2024-10-22 20:54:37 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 7 ms to scan 1 urls, producing 1 keys and 5 values 
2024-10-22 20:54:37 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 4 ms to scan 1 urls, producing 1 keys and 7 values 
2024-10-22 20:54:37 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 4 ms to scan 1 urls, producing 2 keys and 8 values 
2024-10-22 20:54:37 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[76d5d831-9374-4422-a521-79e5c7d9a9c3_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
2024-10-22 20:54:37 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[76d5d831-9374-4422-a521-79e5c7d9a9c3_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$453/0x00000008003f7040
2024-10-22 20:54:37 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[76d5d831-9374-4422-a521-79e5c7d9a9c3_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$454/0x00000008003f7440
2024-10-22 20:54:37 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[76d5d831-9374-4422-a521-79e5c7d9a9c3_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
2024-10-22 20:54:37 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[76d5d831-9374-4422-a521-79e5c7d9a9c3_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
2024-10-22 20:54:37 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[76d5d831-9374-4422-a521-79e5c7d9a9c3_config-0] Try to connect to server on start up, server: {serverIp = '3.138.31.44', server main port = 8848}
2024-10-22 20:54:41 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[76d5d831-9374-4422-a521-79e5c7d9a9c3_config-0] Try to connect to server on start up, server: {serverIp = '3.138.31.44', server main port = 8848}
2024-10-22 20:54:44 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[76d5d831-9374-4422-a521-79e5c7d9a9c3_config-0] Try to connect to server on start up, server: {serverIp = '3.138.31.44', server main port = 8848}
2024-10-22 20:54:47 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[76d5d831-9374-4422-a521-79e5c7d9a9c3_config-0] Try to reconnect to a new server, server is  not appointed, will choose a random server.
2024-10-22 20:54:47 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[76d5d831-9374-4422-a521-79e5c7d9a9c3_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-10-22 20:54:48 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[76d5d831-9374-4422-a521-79e5c7d9a9c3_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$468/0x0000000800423840
2024-10-22 20:54:48 |INFO  |main |PropertySourceBootstrapConfiguration.java:109 |org.springframework.cloud.bootstrap.config.PropertySourceBootstrapConfiguration |Located property source: [BootstrapPropertySource {name='bootstrapProperties-gateway.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-gateway,DEFAULT_GROUP'}]
2024-10-22 20:54:48 |INFO  |main |SpringApplication.java:631 |com.bilibili.gateway.MyGatewayApplication |No active profile set, falling back to 1 default profile: "default"
2024-10-22 20:54:49 |INFO  |main |RepositoryConfigurationDelegate.java:262 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Multiple Spring Data modules found, entering strict repository configuration mode
2024-10-22 20:54:49 |INFO  |main |RepositoryConfigurationDelegate.java:132 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-10-22 20:54:49 |INFO  |main |RepositoryConfigurationDelegate.java:201 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Finished Spring Data repository scanning in 4 ms. Found 0 Redis repository interfaces.
2024-10-22 20:54:49 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=05f7cfb5-c6c7-3fed-8eea-53a480458312
2024-10-22 20:54:49 |INFO  |main |PostProcessorRegistrationDelegate.java:376 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-22 20:54:49 |INFO  |main |PostProcessorRegistrationDelegate.java:376 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-22 20:54:49 |INFO  |main |PostProcessorRegistrationDelegate.java:376 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-22 20:54:49 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 8085 (http)
2024-10-22 20:54:49 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-8085"]
2024-10-22 20:54:49 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2024-10-22 20:54:49 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.75]
2024-10-22 20:54:49 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-10-22 20:54:49 |INFO  |main |ServletWebServerApplicationContext.java:292 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 763 ms
2024-10-22 20:54:50 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Stopping service [Tomcat]
2024-10-22 20:54:50 |INFO  |main |ConditionEvaluationReportLoggingListener.java:136 |org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportLoggingListener |

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2024-10-22 20:55:00 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:55:30 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:56:00 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:56:30 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:57:00 |INFO  |xxl-job, executor ExecutorRegistryThread |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-10-22 20:57:00 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:57:30 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:57:37 |INFO  |background-preinit |Version.java:21 |org.hibernate.validator.internal.util.Version |HV000001: Hibernate Validator 6.2.5.Final
2024-10-22 20:57:38 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of f155cf12-958c-4c4d-862d-c16e52793846_config-0
