2024-10-28 13:39:05 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 65204cda-953d-4a4c-92f1-e499b03bf04d_config-0
2024-10-28 17:04:51 |INFO  |main |NacosServiceRegistry.java:75 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP gateway-service 192.168.213.1:8085 register finished
2024-10-28 17:04:51 |INFO  |main |StartupInfoLogger.java:61 |com.bilibili.gateway.GatewayApplication |Started GateWayApplication in 16.272 seconds (JVM running for 17.142)
2024-10-28 17:04:51 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=gateway-service-dev.properties, group=DEFAULT_GROUP
2024-10-28 17:04:51 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=gateway-service.properties, group=DEFAULT_GROUP
2024-10-28 17:04:51 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=gateway-service, group=DEFAULT_GROUP
2024-10-28 17:04:52 |INFO  |nacos-grpc-client-executor-12 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[d56af016-ded3-4d70-89ab-91843bf53ccd] Receive server push request, request = NotifySubscriberRequest, requestId = 21
2024-10-28 17:04:52 |INFO  |nacos-grpc-client-executor-12 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[d56af016-ded3-4d70-89ab-91843bf53ccd] Ack server push request, request = NotifySubscriberRequest, requestId = 21
2024-10-28 17:05:00 |INFO  |Thread-10 |ZipkinAutoConfiguration.java:143 |org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinAutoConfiguration |Flushing remaining spans on shutdown
2024-10-28 17:05:00 |WARN  |Thread-1 |HttpClientBeanHolder.java:108 |com.alibaba.nacos.common.http.HttpClientBeanHolder |[HttpClientBeanHolder] Start destroying common HttpClient
2024-10-28 17:05:00 |WARN  |Thread-5 |NotifyCenter.java:136 |com.alibaba.nacos.common.notify.NotifyCenter |[NotifyCenter] Start destroying Publisher
2024-10-28 17:05:00 |WARN  |Thread-5 |NotifyCenter.java:153 |com.alibaba.nacos.common.notify.NotifyCenter |[NotifyCenter] Destruction of the end
2024-10-28 17:05:00 |WARN  |Thread-1 |HttpClientBeanHolder.java:114 |com.alibaba.nacos.common.http.HttpClientBeanHolder |[HttpClientBeanHolder] Destruction of the end
2024-10-28 17:05:00 |INFO  |SpringApplicationShutdownHook |DruidDataSource.java:2063 |com.alibaba.druid.pool.DruidDataSource |{dataSource-0} closing ...
2024-10-28 17:05:00 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:94 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2024-10-28 17:05:00 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:114 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2024-10-28 17:05:01 |INFO  |SpringApplicationShutdownHook |RpcClient.java:454 |com.alibaba.nacos.common.remote.client |Shutdown rpc client, set status to shutdown
2024-10-28 17:05:01 |INFO  |SpringApplicationShutdownHook |RpcClient.java:456 |com.alibaba.nacos.common.remote.client |Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@645bb47a[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
2024-10-28 17:05:01 |INFO  |SpringApplicationShutdownHook |RpcClient.java:591 |com.alibaba.nacos.common.remote.client |Close current connection 1730106289230_221.4.34.30_39424
2024-10-28 17:05:01 |INFO  |SpringApplicationShutdownHook |GrpcClient.java:85 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@38146737[Running, pool size = 8, active threads = 0, queued tasks = 0, completed tasks = 16]
